Symbol,Date,Open,High,Low,Close,Volume
HYSNY.OB,02-Jul-2021,8.28,8.28,7.77,7.77,1300
HYSR.OB,02-Jul-2021,0.082,0.0834,0.0784,0.0794,11365200
HZHI.OB,02-Jul-2021,0.0625,0.0625,0.0625,0.0625,3000
HZOZF.OB,02-Jul-2021,31.1501,31.1501,31.1501,31.1501,100
IAALF.OB,02-Jul-2021,0.2375,0.2375,0.22,0.22,40400
IAHL.OB,02-Jul-2021,0.4075,0.45,0.4075,0.45,10400
IAIC.OB,02-Jul-2021,3.13,3.15,2.72,3,4000
IAUCF.OB,02-Jul-2021,2.1,2.16,2.05,2.09,24200
IBAL.OB,02-Jul-2021,1.9588,1.9588,1.9588,1.9588,200
IBDRY.OB,02-Jul-2021,49.22,50.06,49.22,49.63,85000
IBDSF.OB,02-Jul-2021,12.3225,12.44,12.3225,12.43,173700
IBGR.OB,02-Jul-2021,0.134,0.147,0.1,0.128,1039900
IBIBF.OB,02-Jul-2021,8.256,8.256,8.256,8.256,200
IBKKF.OB,02-Jul-2021,0.1383,0.1524,0.13,0.1449,18600
IBRC.OB,02-Jul-2021,0.0003,0.0003,0.0001,0.0003,3184000
IBXS.OB,02-Jul-2021,0.0002,0.0002,0.0002,0.0002,400
ICABY.OB,02-Jul-2021,0.2228,0.2228,0.2228,0.2228,1500
ICAGY.OB,02-Jul-2021,5.05,5.05,4.99,5.03,189900
ICBT.OB,02-Jul-2021,0.0008,0.0008,0.0007,0.0007,3464400
ICBU.OB,02-Jul-2021,0.007,0.0072,0.0066,0.0069,17398400
ICCO.OB,02-Jul-2021,0.11,0.1148,0.076,0.0796,174700
ICLD.OB,02-Jul-2021,0.0015,0.0015,0.0012,0.0015,6871400
ICLTF.OB,02-Jul-2021,5.1,5.2514,5.01,5.1228,48600
ICNAF.OB,02-Jul-2021,0.24,0.256,0.24,0.2451,151300
ICNB.OB,02-Jul-2021,0.3915,0.419,0.39,0.419,5600
ICNM.OB,02-Jul-2021,0.0009,0.0009,0.0008,0.0009,50357800
ICOA.OB,02-Jul-2021,0.001,0.0011,0.001,0.001,16920400
ICTPU.OB,02-Jul-2021,1825,1825,1825,1825,100
ICTSF.OB,02-Jul-2021,8.1,8.88,8.1,8.1,600
ICTY.OB,02-Jul-2021,0.0016,0.0018,0.0014,0.0015,32344400
ICUSF.OB,02-Jul-2021,1.02,1.31,1.02,1.27,17200
IDCBF.OB,02-Jul-2021,0.574,0.574,0.574,0.574,500
IDCBY.OB,02-Jul-2021,11.651,11.7,11.651,11.7,62900
IDCN.OB,02-Jul-2021,0.0001,0.0001,0.0001,0.0001,109900
IDEXF.OB,02-Jul-2021,35.65,35.65,35.38,35.5,10200
IDEXY.OB,02-Jul-2021,17.57,17.71,17.545,17.66,143500
IDGC.OB,02-Jul-2021,0.0014,0.0015,0.0013,0.0015,254577500
IDKFF.OB,02-Jul-2021,0.5763,0.58,0.5758,0.58,700
IDLM.OB,02-Jul-2021,0.02,0.02,0.0169,0.0169,6900
IDND.OB,02-Jul-2021,0.101,0.1249,0.1001,0.1249,41700
IDOWF.OB,02-Jul-2021,395.4677,395.4677,395.4677,395.4677,200
IDTYD.OB,02-Jul-2021,11.99,12,11,11.5,20900
IDVV.OB,02-Jul-2021,0.0055,0.0064,0.0055,0.0064,158000
IDWM.OB,02-Jul-2021,4,4.04,4,4,5000
IDXAF.OB,02-Jul-2021,0.26,0.26,0.26,0.26,600
IDXG.OB,02-Jul-2021,10.2,10.51,10.2,10.45,10000
IEGCF.OB,02-Jul-2021,0.098,0.098,0.098,0.098,8300
IEHC.OB,02-Jul-2021,16,16.25,16,16.25,4000
IENT.OB,02-Jul-2021,0.04,0.048,0.04,0.0475,75900
IFABF.OB,02-Jul-2021,2.98,2.98,2.98,2.98,400
IFAM.OB,02-Jul-2021,0.031,0.047,0.03,0.0417,621700
IFAN.OB,02-Jul-2021,0.022,0.026,0.0198,0.0254,21158000
IFBC.OB,02-Jul-2021,0.0044,0.0051,0.0044,0.0051,653300
IFCZF.OB,02-Jul-2021,136.24,137.53,136.24,137.53,400
IFHI.OB,02-Jul-2021,26.5,26.74,26.5,26.74,900
IFJPY.OB,02-Jul-2021,14.62,14.94,14.55,14.59,22600
IFLM.OB,02-Jul-2021,0.0002,0.0002,0.0002,0.0002,2000
IFNNF.OB,02-Jul-2021,39.72,39.72,39.35,39.35,400
IFNNY.OB,02-Jul-2021,39.63,39.66,39.16,39.3,66600
IFNY.OB,02-Jul-2021,0.3,0.3,0.3,0.3,1100
IFSPF.OB,02-Jul-2021,25.3091,25.3091,24.88,24.88,3400
IFUS.OB,02-Jul-2021,0.0127,0.0149,0.011,0.0146,1192500
IFXY.OB,02-Jul-2021,0.0044,0.0049,0.0042,0.0046,49942400
IGAP.OB,02-Jul-2021,0.39,0.4,0.39,0.4,2000
IGEN.OB,02-Jul-2021,0.0078,0.0079,0.0072,0.0076,2807300
IGEX.OB,02-Jul-2021,0.0044,0.005,0.0041,0.0048,168311700
IGIFF.OB,02-Jul-2021,35.54,35.5801,35.54,35.5801,900
IGLDF.OB,02-Jul-2021,8.6,8.6,8.6,8.6,4900
IGNT.OB,02-Jul-2021,0.0017,0.0017,0.0012,0.0012,3258900
IGPK.OB,02-Jul-2021,0.0041,0.0042,0.0037,0.0041,11870600
IGXT.OB,02-Jul-2021,0.5598,0.5598,0.5,0.5131,81300
IHAI.OB,02-Jul-2021,0.6,0.6,0.5301,0.58,48400
IHGP.OB,02-Jul-2021,0.042,0.0495,0.042,0.0458,17000
IHHFF.OB,02-Jul-2021,109.6649,109.6649,109.56,109.56,11400
IHLDY.OB,02-Jul-2021,3.03,3.03,3.03,3.03,200
IHPCF.OB,02-Jul-2021,43.135,43.135,43.135,43.135,20800
IHREF.OB,02-Jul-2021,51.4958,51.5209,51.4958,51.5209,1100
IHRMF.OB,02-Jul-2021,17.13,17.14,17.13,17.14,34900
IHSFF.OB,02-Jul-2021,248.9345,248.9345,248.9345,248.9345,200
IHSI.OB,02-Jul-2021,0.0004,0.0004,0.0003,0.0003,43187800
IICN.OB,02-Jul-2021,0.0457,0.0457,0.04,0.04,7300
IIJIY.OB,02-Jul-2021,31.467,31.467,31,31.46,2200
IINX.OB,02-Jul-2021,0.1601,0.165,0.153,0.165,413400
IITSF.OB,02-Jul-2021,2.81,2.81,2.7712,2.807,268700
IJJP.OB,02-Jul-2021,0.0048,0.0048,0.004,0.0046,15360600
IKTO.OB,02-Jul-2021,0.0041,0.0053,0.0041,0.0048,7059900
IKTSY.OB,02-Jul-2021,76.94,78.72,76.94,78.72,1300
ILAL.OB,02-Jul-2021,1.18,1.18,1.09,1.15,29900
ILDO.OB,02-Jul-2021,0.0091,0.0091,0.0091,0.0091,10000
ILHMF.OB,02-Jul-2021,0.049,0.05,0.0475,0.049,136000
ILIKF.OB,02-Jul-2021,2.25,2.38,2.25,2.38,98700
ILIM.OB,02-Jul-2021,0.0023,0.0024,0.0021,0.0024,19503000
ILST.OB,02-Jul-2021,0.004,0.004,0.0035,0.0038,18560100
ILUS.OB,02-Jul-2021,0.073,0.073,0.0611,0.0632,11633800
IMATF.OB,02-Jul-2021,8.5293,8.5293,8.5293,8.5293,3800
IMBBF.OB,02-Jul-2021,22.02,22.02,22.02,22.02,100
IMBBY.OB,02-Jul-2021,22.07,22.17,21.995,22.13,50600
IMBXF.OB,02-Jul-2021,5.5564,5.565,5.5548,5.565,34500
IMGX.OB,02-Jul-2021,0.1285,0.1285,0.1285,0.1285,100
IMII.OB,02-Jul-2021,0.015,0.0155,0.0141,0.015,1671900
IMIMF.OB,02-Jul-2021,0.1447,0.1476,0.1447,0.1476,4700
IMJX.OB,02-Jul-2021,0.0001,0.0001,0.0001,0.0001,3004000
IMNPQ.OB,02-Jul-2021,0.0036,0.0036,0.0035,0.0035,241700
IMPJY.OB,02-Jul-2021,5.258,5.265,5.23,5.23,3100
IMPNF.OB,02-Jul-2021,0.127,0.127,0.127,0.127,3300
IMPPF.OB,02-Jul-2021,50.9855,50.9855,50.9855,50.9855,600
IMPUY.OB,02-Jul-2021,17,17.12,16.823,17.1,100400
IMSCF.OB,02-Jul-2021,184.8,184.8,184.55,184.55,3400
IMSEF.OB,02-Jul-2021,33.2567,33.2567,33.2567,33.2567,10600
IMSIF.OB,02-Jul-2021,13.39,13.39,13.39,13.39,3800
IMTL.OB,02-Jul-2021,0.0041,0.0052,0.004,0.0049,69628000
IMTO.OB,02-Jul-2021,0.06,0.06,0.06,0.06,2500
IMTV.OB,02-Jul-2021,0.0007,0.0009,0.0007,0.0009,3733200
IMUC.OB,02-Jul-2021,0.64,0.64,0.56,0.64,2200
INAR.OB,02-Jul-2021,0.001,0.0012,0.0009,0.001,99100900
INBP.OB,02-Jul-2021,1.13,1.13,1.1,1.1,3400
INCC.OB,02-Jul-2021,0.0012,0.0012,0.001,0.0011,59470900
INCT.OB,02-Jul-2021,0.0005,0.0006,0.0004,0.0005,1414928000
INCZY.OB,02-Jul-2021,1.79,1.79,1.74,1.74,3000
INGVF.OB,02-Jul-2021,13.2,13.421,13.11,13.11,55400
INGXF.OB,02-Jul-2021,17.9097,18.38,17.9097,18.35,5300
INIS.OB,02-Jul-2021,0.1249,0.134,0.12,0.1261,148800
INKW.OB,02-Jul-2021,0.0176,0.0196,0.0176,0.0183,6674600
INLB.OB,02-Jul-2021,3.38,3.38,2.92,2.95,6100
INLX.OB,02-Jul-2021,4.5,4.5,4.25,4.25,500
INND.OB,02-Jul-2021,0.0194,0.0205,0.0172,0.0174,49431000
INNI.OB,02-Jul-2021,0.0055,0.0055,0.005,0.005,5700
INNMF.OB,02-Jul-2021,0.165,0.165,0.165,0.165,100
INNTW.OB,02-Jul-2021,0.2,1.25,0.2,0.605,235200
INOH.OB,02-Jul-2021,0.0004,0.0004,0.0003,0.0004,2205000
INOTF.OB,02-Jul-2021,0.0438,0.049,0.0438,0.049,23100
INPCF.OB,02-Jul-2021,0.68,0.68,0.68,0.68,5000
INPOY.OB,02-Jul-2021,9.71,9.8599,9.71,9.85,1300
INQD.OB,02-Jul-2021,0.0092,0.0093,0.0082,0.0089,3780000
INRLF.OB,02-Jul-2021,13.65,13.65,13.4,13.65,800
INSD.OB,02-Jul-2021,5.6,5.6,5.6,5.6,100
INSEW.OB,02-Jul-2021,1.015,1.07,1,1.06,10300
INSHF.OB,02-Jul-2021,0.3107,0.3107,0.3016,0.3084,7900
INTEQ.OB,02-Jul-2021,0.6,0.62,0.55,0.6,417100
INTI.OB,02-Jul-2021,0.3159,0.3197,0.3098,0.3197,300
INTK.OB,02-Jul-2021,0.005,0.0059,0.005,0.0055,16534600
INTV.OB,02-Jul-2021,0.2098,0.2098,0.19,0.1925,738500
INTWF.OB,02-Jul-2021,0.3926,0.3931,0.3649,0.3649,6700
INVT.OB,02-Jul-2021,0.0221,0.0297,0.0221,0.0275,26100
INVU.OB,02-Jul-2021,0.16,0.16,0.1501,0.154,787200
INVVY.OB,02-Jul-2021,11,11.05,10.7701,10.92,1100
INXSF.OB,02-Jul-2021,0.53,0.58,0.525,0.58,11600
IOCJY.OB,02-Jul-2021,0.9,0.9,0.9,0.9,500
IONAF.OB,02-Jul-2021,0.0039,0.0039,0.0039,0.0039,2000
IONGF.OB,02-Jul-2021,0.33,0.33,0.3,0.309,16800
IONI.OB,02-Jul-2021,0.214,0.214,0.1958,0.1958,2600
IONKF.OB,02-Jul-2021,0.1108,0.1108,0.107,0.107,78600
IOTC.OB,02-Jul-2021,0.21,0.21,0.2,0.2,537100
IPCIF.OB,02-Jul-2021,0.1671,0.1671,0.1671,0.1671,1900
IPGGF.OB,02-Jul-2021,1.38,1.49,1.38,1.42,45100
IPIC.OB,02-Jul-2021,0.72,0.72,0.72,0.72,1500
IPIX.OB,02-Jul-2021,0.2052,0.212,0.2045,0.2048,363400
IPLY.OB,02-Jul-2021,0.0269,0.0269,0.0259,0.0259,29700
IPMLF.OB,02-Jul-2021,3.645,3.6801,3.63,3.6782,5600
IPNFF.OB,02-Jul-2021,0.137,0.137,0.125,0.1298,260000
IPOAF.OB,02-Jul-2021,13.66,14.48,13.66,14.48,300
IPOOF.OB,02-Jul-2021,1.0096,1.0096,1.0096,1.0096,200
IPPLF.OB,02-Jul-2021,16.25,16.37,16.25,16.37,4100
IPRC.OB,02-Jul-2021,0.0121,0.0178,0.0121,0.0166,15500
IPSEY.OB,02-Jul-2021,26.2,26.2,25.69,25.69,13100
IPSI.OB,02-Jul-2021,0.098,0.1,0.092,0.094,1801100
IPTK.OB,02-Jul-2021,0.1421,0.2,0.1421,0.2,1100
IPXHY.OB,02-Jul-2021,7.4,7.76,7.4,7.62,5400
IQSHF.OB,02-Jul-2021,5.6569,5.6569,5.6569,5.6569,14300
IQST.OB,02-Jul-2021,0.67,0.705,0.67,0.6988,843800
IRCKF.OB,02-Jul-2021,0.3661,0.3661,0.3661,0.3661,5000
IRCLF.OB,02-Jul-2021,6.8,6.97,6.8,6.97,1100
IRIDQ.OB,02-Jul-2021,0.0001,0.0001,0.0001,0.0001,5000
IRMTF.OB,02-Jul-2021,24.6967,24.6967,24.6683,24.6683,200
IRVRF.OB,02-Jul-2021,1.36,1.36,1.25,1.2599,16800
ISACF.OB,02-Jul-2021,75.209,75.209,75.209,75.209,1500
ISAPF.OB,02-Jul-2021,38.264,38.2692,38.264,38.2692,12800
ISBA.OB,02-Jul-2021,23.25,23.25,23,23,2600
ISCBF.OB,02-Jul-2021,5.8976,5.8976,5.8976,5.8976,2600
ISCNF.OB,02-Jul-2021,0.197,0.198,0.185,0.19,162800
ISCO.OB,02-Jul-2021,0.74,0.79,0.67,0.74,39000
ISCXF.OB,02-Jul-2021,6.453,6.4583,6.43,6.43,24500
ISDMF.OB,02-Jul-2021,6.2072,6.2072,6.2072,6.2072,5200
ISENF.OB,02-Jul-2021,2.3289,2.3695,2.23,2.34,23600
ISGAF.OB,02-Jul-2021,5.6861,5.6861,5.6861,5.6861,30000
ISGIF.OB,02-Jul-2021,0.3129,0.3129,0.3129,0.3129,1500
ISHBF.OB,02-Jul-2021,6.5394,6.5394,6.5363,6.5363,1376400
ISHFF.OB,02-Jul-2021,104.45,104.45,104.45,104.45,1300
ISHOF.OB,02-Jul-2021,91.6458,91.6458,91.6458,91.6458,2100
ISHUF.OB,02-Jul-2021,5.149,5.16,5.149,5.15,29700
ISHVF.OB,02-Jul-2021,5.83,5.83,5.802,5.82,575500
ISHYF.OB,02-Jul-2021,6.2202,6.2202,6.2202,6.2202,5100
ISJMF.OB,02-Jul-2021,6.14,6.14,6.14,6.14,6500
ISJPF.OB,02-Jul-2021,6.0211,6.0211,6.0211,6.0211,5400
ISMAY.OB,02-Jul-2021,4.635,4.635,4.635,4.635,100
ISMJF.OB,02-Jul-2021,182.3121,182.3121,181.5129,181.7309,100
ISML.OB,02-Jul-2021,0.0072,0.0072,0.0071,0.0071,2000
ISNPY.OB,02-Jul-2021,16.79,16.79,16.6,16.67,68800
ISOL.OB,02-Jul-2021,0.065,0.065,0.065,0.065,100
ISOLF.OB,02-Jul-2021,0.037,0.0465,0.0351,0.0465,14300
ISRCF.OB,02-Jul-2021,18.7356,18.7356,18.7306,18.7306,5600
ISRHF.OB,02-Jul-2021,4.8815,4.8835,4.8815,4.8835,3300
ISRJF.OB,02-Jul-2021,1.03,1.06,1.03,1.06,8800
ISRNF.OB,02-Jul-2021,11.979,11.979,11.979,11.979,1600
ISRPF.OB,02-Jul-2021,128.45,128.45,128.45,128.45,1000
ISRUF.OB,02-Jul-2021,10.1701,10.1701,10.1651,10.1651,5900
ISRWF.OB,02-Jul-2021,111.6358,111.6358,111.6358,111.6358,1000
ISRZF.OB,02-Jul-2021,104.04,104.1621,104.04,104.1621,600
ISSDY.OB,02-Jul-2021,12.54,12.54,12.49,12.49,600
ISSFF.OB,02-Jul-2021,0.7653,0.7653,0.7653,0.7653,4800
ISTXF.OB,02-Jul-2021,5.41,5.4148,5.41,5.4148,161700
ISUDF.OB,02-Jul-2021,5.2997,5.2997,5.2997,5.2997,21400
ISUZY.OB,02-Jul-2021,13.99,13.99,13.785,13.94,10000
ISVAF.OB,02-Jul-2021,826,826,826,826,200
ISVFF.OB,02-Jul-2021,9.6349,9.6349,9.6349,9.6349,3300
ISVLF.OB,02-Jul-2021,0.53,0.5477,0.52,0.5467,275100
ISVPF.OB,02-Jul-2021,7.99,7.99,7.99,7.99,3500
ISVQF.OB,02-Jul-2021,5.6559,5.6559,5.6559,5.6559,28700
ISVUF.OB,02-Jul-2021,9.0096,9.0096,8.982,8.982,10200
ISVVF.OB,02-Jul-2021,71.866,71.9,71.866,71.9,26100
ISWH.OB,02-Jul-2021,0.4495,0.4837,0.42,0.4393,614500
ISYX.OB,02-Jul-2021,0.0001,0.0001,0.0001,0.0001,427500
ITBFF.OB,02-Jul-2021,134.057,134.057,134.057,134.057,600
ITCJ.OB,02-Jul-2021,0.0002,0.0004,0.0002,0.0004,104000
ITHUF.OB,02-Jul-2021,0.1775,0.1977,0.1775,0.1809,153300
ITLI.OB,02-Jul-2021,0.0001,0.0001,0.0001,0.0001,7500
ITMC.OB,02-Jul-2021,0.17,0.185,0.141,0.185,122400
ITMPF.OB,02-Jul-2021,6.325,6.4,6.32,6.36,5800
ITMSF.OB,02-Jul-2021,0.8655,0.87,0.8238,0.848,39100
ITNF.OB,02-Jul-2021,0.03,0.05,0.03,0.03,60400
ITNS.OB,02-Jul-2021,0.0024,0.0025,0.0024,0.0025,670000
ITOCY.OB,02-Jul-2021,58.12,58.28,58.0565,58.28,12700
ITOX.OB,02-Jul-2021,0.0126,0.013,0.0126,0.0126,63300
ITPOF.OB,02-Jul-2021,24.13,24.13,23.78,23.78,1400
ITRO.OB,02-Jul-2021,1,1.08,1,1.08,2600
ITRX.OB,02-Jul-2021,0.032,0.44,0.025,0.2,911000
ITVI.OB,02-Jul-2021,0.0009,0.0009,0.0008,0.0008,17228400
ITVPY.OB,02-Jul-2021,17.86,18.29,17.86,18.29,7400
ITXXF.OB,02-Jul-2021,0.15,0.15,0.15,0.15,6600
IUGNF.OB,02-Jul-2021,0.259,0.291,0.259,0.291,36700
IUQFF.OB,02-Jul-2021,10.7904,10.7904,10.7904,10.7904,7500
IVCTF.OB,02-Jul-2021,0.15,0.16,0.14,0.14,72000
IVDA.OB,02-Jul-2021,0.56,0.58,0.5,0.5596,63700
IVFH.OB,02-Jul-2021,0.3417,0.3899,0.3417,0.3417,6700
IVITF.OB,02-Jul-2021,0.06,0.06,0.055,0.06,46500
IVPAF.OB,02-Jul-2021,7.2194,7.22,7.148,7.19,40500
IVSRF.OB,02-Jul-2021,5.15,5.15,5.15,5.15,1700
IVVGF.OB,02-Jul-2021,1.79,1.825,1.7001,1.81,21400
IWAL.OB,02-Jul-2021,0.0377,0.0395,0.0364,0.037,33000
IWGFF.OB,02-Jul-2021,4.4,4.4,4.26,4.26,272300
IWSH.OB,02-Jul-2021,0.255,0.26,0.2502,0.26,61800
IWSY.OB,02-Jul-2021,0.049,0.05,0.0451,0.0493,157800
IZCFF.OB,02-Jul-2021,0.1496,0.1753,0.1496,0.1753,5700
IZNN.OB,02-Jul-2021,0.0064,0.0064,0.0064,0.0064,10000
IZOZF.OB,02-Jul-2021,0.6597,0.6597,0.6251,0.6499,15500
IZQVF.OB,02-Jul-2021,2.121,2.121,2.121,2.121,6700
JADA.OB,02-Jul-2021,0.1049,0.1049,0.0945,0.0945,35900
JAGGF.OB,02-Jul-2021,4.4054,4.42,4.281,4.36,23500
JAMN.OB,02-Jul-2021,0.001,0.001,0.0009,0.0009,30765300
JAPAF.OB,02-Jul-2021,18.62,19.41,18.62,19.41,300
JAPAY.OB,02-Jul-2021,9.45,9.58,9.45,9.51,10000
JAPSY.OB,02-Jul-2021,10.88,11.09,10.88,10.89,9500
JARLF.OB,02-Jul-2021,63.856,63.856,63.856,63.856,200
JBAXY.OB,02-Jul-2021,13.01,13.02,12.95,12.99,675500
JBFCF.OB,02-Jul-2021,4.4,4.4,4.39,4.39,1100
JBSAY.OB,02-Jul-2021,11.75,11.83,11.61,11.65,77300
JBZY.OB,02-Jul-2021,0.129,0.129,0.0945,0.1,8600
JCDAF.OB,02-Jul-2021,10,10.5,6,10.5,1600
JCDS.OB,02-Jul-2021,0.0006,0.0006,0.0006,0.0006,700000
JDSPY.OB,02-Jul-2021,13.47,13.68,13.47,13.68,2000
JENGQ.OB,02-Jul-2021,1.47,1.47,1.35,1.38,41600
JERT.OB,02-Jul-2021,0.03,0.0315,0.0278,0.0278,80200
JETMF.OB,02-Jul-2021,2.38,2.38,2.296,2.31,25300
JETR.OB,02-Jul-2021,0.275,0.285,0.2651,0.2748,11100
JFBC.OB,02-Jul-2021,18.5,18.5,18.5,18.5,200
JGCCY.OB,02-Jul-2021,18.99,18.99,18.99,18.99,1500
JGLDF.OB,02-Jul-2021,0.3028,0.3028,0.2924,0.2924,400
JJOFF.OB,02-Jul-2021,12.74,12.74,12.61,12.61,400
JKHCF.OB,02-Jul-2021,1.0663,1.0663,1.0663,1.0663,200
JKSM.OB,02-Jul-2021,0.1256,0.1256,0.1052,0.1052,59300
JLRRF.OB,02-Jul-2021,0.0646,0.069,0.0645,0.069,602000
JMHLY.OB,02-Jul-2021,63.3025,63.56,63.14,63.56,4400
JMKJ.OB,02-Jul-2021,26,26.0001,26,26,300
JMPLY.OB,02-Jul-2021,87.1,87.25,87.1,87.25,700
JMSB.OB,02-Jul-2021,18,18,18,18,2300
JNCCF.OB,02-Jul-2021,0.1202,0.1202,0.1202,0.1202,7000
JNHMF.OB,02-Jul-2021,0.4201,0.4251,0.4201,0.4251,1000
JNSH.OB,02-Jul-2021,0.012,0.012,0.0113,0.012,415100
JOEY.OB,02-Jul-2021,0.014,0.014,0.0126,0.014,625500
JOSMF.OB,02-Jul-2021,0.7264,0.7281,0.6972,0.7276,6300
JPEX.OB,02-Jul-2021,0.0045,0.0049,0.0041,0.0049,17500900
JPOTF.OB,02-Jul-2021,0.2371,0.2371,0.2371,0.2371,400
JPXGY.OB,02-Jul-2021,11.04,11.07,10.97,11.02,22500
JRNGF.OB,02-Jul-2021,1.25,1.2705,1.25,1.2695,10600
JRONY.OB,02-Jul-2021,38.36,38.865,38.36,38.865,1100
JROOF.OB,02-Jul-2021,0.609,0.61,0.595,0.6089,37900
JRVMF.OB,02-Jul-2021,0.44,0.455,0.428,0.438,196100
JSAIY.OB,02-Jul-2021,14.9795,15.11,14.9795,15.02,10300
JSDA.OB,02-Jul-2021,0.4701,0.49,0.4701,0.48,30000
JSGRY.OB,02-Jul-2021,53.56,53.56,51.58,52.73,1200
JSHG.OB,02-Jul-2021,0.06,0.06,0.0498,0.0498,3400
JTBK.OB,02-Jul-2021,0.019,0.0251,0.019,0.022,1447900
JTCMF.OB,02-Jul-2021,0.0139,0.0139,0.0139,0.0139,3800
JTTRY.OB,02-Jul-2021,22.67,22.67,22.67,22.67,1900
JUGRF.OB,02-Jul-2021,0.2095,0.21,0.2095,0.21,20000
JUMT.OB,02-Jul-2021,0.005,0.005,0.005,0.005,40000
JUSHF.OB,02-Jul-2021,5.55,5.8,5.5,5.52,255500
JUVAF.OB,02-Jul-2021,0.3704,0.3834,0.3675,0.37,165500
JVTSF.OB,02-Jul-2021,0.82,0.8237,0.82,0.82,2100
JWCAF.OB,02-Jul-2021,0.0137,0.0137,0.0137,0.0137,2000
JXMNF.OB,02-Jul-2021,0.0656,0.069,0.0645,0.069,218800
JZZI.OB,02-Jul-2021,0.0098,0.0098,0.0095,0.0095,163500
KAJMY.OB,02-Jul-2021,12.79,12.79,12.74,12.74,800
KALTF.OB,02-Jul-2021,0.0211,0.024,0.0211,0.024,171900
KALY.OB,02-Jul-2021,0.0005,0.0006,0.0005,0.0006,900000
KANAF.OB,02-Jul-2021,0.8266,0.8266,0.8266,0.8266,2000
KAOCF.OB,02-Jul-2021,61.9,61.9,61.9,61.9,100
KAOOY.OB,02-Jul-2021,12.28,12.44,12.28,12.38,194800
KARE.OB,02-Jul-2021,0.01,0.015,0.01,0.015,42700
KAST.OB,02-Jul-2021,0.1759,0.176,0.15,0.176,97900
KATX.OB,02-Jul-2021,0.0088,0.0098,0.0085,0.0097,43883300
KAVL.OB,02-Jul-2021,0.855,0.875,0.8,0.85,50700
KAYS.OB,02-Jul-2021,0.2801,0.33,0.25,0.33,45400
KBCSF.OB,02-Jul-2021,76.8,76.9,76.8,76.9,1100
KBCSY.OB,02-Jul-2021,38.65,38.65,38.29,38.52,21800
KBEVF.OB,02-Jul-2021,0.0637,0.0692,0.061,0.0634,144700
KBLB.OB,02-Jul-2021,0.113,0.119,0.111,0.1183,742600
KCCFF.OB,02-Jul-2021,0.6213,0.627,0.599,0.599,30400
KCDMY.OB,02-Jul-2021,8.6152,8.88,8.6152,8.75,17200
KDDIY.OB,02-Jul-2021,15.755,15.755,15.42,15.46,61700
KDKCF.OB,02-Jul-2021,1.3343,1.36,1.3287,1.3406,5400
KDKGF.OB,02-Jul-2021,0.16,0.16,0.16,0.16,4100
KDKN.OB,02-Jul-2021,0.0514,0.0605,0.0514,0.0605,19000
KDOZF.OB,02-Jul-2021,0.5545,0.5545,0.5545,0.5545,100
KDSKF.OB,02-Jul-2021,187.4489,189.05,187.4489,189.05,200
KEFI.OB,02-Jul-2021,75,75,75,75,500
KEGS.OB,02-Jul-2021,0.0086,0.0095,0.0082,0.0088,215000
KEGX.OB,02-Jul-2021,4.35,4.35,4.35,4.35,100
KELTF.OB,02-Jul-2021,2.8,2.8,2.798,2.798,2300
KEYUF.OB,02-Jul-2021,27.1109,27.125,27.1109,27.1109,200
KGET.OB,02-Jul-2021,0.0001,0.0001,0.0001,0.0001,100000
KGFHF.OB,02-Jul-2021,4.975,5.02,4.975,5.02,43600
KGFHY.OB,02-Jul-2021,10.04,10.17,10.04,10.12,92200
KGFMF.OB,02-Jul-2021,0.3796,0.3818,0.3796,0.3818,13000
KGHZF.OB,02-Jul-2021,0.0228,0.0228,0.0228,0.0228,1000
KGJI.OB,02-Jul-2021,0.159,0.17,0.159,0.159,3300
KGKG.OB,02-Jul-2021,0.022,0.0232,0.022,0.0227,721000
KGRI.OB,02-Jul-2021,0.0006,0.0007,0.0005,0.0007,170500
KGSPF.OB,02-Jul-2021,98.9421,98.9421,98.9421,98.9421,9800
KGSPY.OB,02-Jul-2021,97.19,99.69,97.19,99.69,400
KGSSF.OB,02-Jul-2021,0.0544,0.0544,0.0544,0.0544,100
KGTHY.OB,02-Jul-2021,21.02,21.02,21.02,21.02,800
KHNGY.OB,02-Jul-2021,69.05,69.89,69.05,69.84,2400
KHOLY.OB,02-Jul-2021,11.19,11.21,11.045,11.06,3700
KHOTF.OB,02-Jul-2021,6.68,6.68,6.46,6.65,76400
KHRIF.OB,02-Jul-2021,0.1293,0.1444,0.1265,0.1273,143200
KHRNF.OB,02-Jul-2021,0.3674,0.39,0.3674,0.3834,419800
KHTRF.OB,02-Jul-2021,4.2307,4.2307,4.2307,4.2307,1000
KIGRY.OB,02-Jul-2021,26.845,27.19,26.845,26.9899,3800
KIROY.OB,02-Jul-2021,15.02,15.02,15.02,15.02,1200
KITL.OB,02-Jul-2021,0.1499,0.1499,0.121,0.1425,46600
KJFI.OB,02-Jul-2021,0.67,0.67,0.67,0.67,100
KKOYY.OB,02-Jul-2021,18.6,19.12,18.6,18.805,1700
KKPNF.OB,02-Jul-2021,3.185,3.185,3.125,3.14,6400
KKPNY.OB,02-Jul-2021,3.13,3.16,3.13,3.14,81800
KLBAY.OB,02-Jul-2021,10.59,10.59,10.49,10.49,1300
KLDI.OB,02-Jul-2021,7.53,7.53,7.53,7.53,100
KLDIW.OB,02-Jul-2021,0.32,0.32,0.32,0.32,100
